dataset,scene,frame_index,uid,baseline_psnr,ours_psnr,delta_psnr,scene_delta_psnr
rpng,table_08,4735,1662925950213434458.png,25.007003784179688,26.275423049926758,1.2684192657470703,1.692766843330734
rpng,table_08,5605,1662925979232256174.png,22.572267532348633,23.840665817260742,1.2683982849121094,1.692766843330734
rpng,table_07,1095,1662924192135335684.png,26.76377296447754,28.032001495361328,1.268228530883789,1.4890395942958747
rpng,table_03,735,1662918486905482769.png,20.959102630615234,22.227283477783203,1.2681808471679688,1.7509620873292064
rpng,table_06,1110,1662924044004492998.png,21.287424087524414,22.555450439453125,1.268026351928711,1.7908915442389421
aria,aria301_305,20,1417350688650.jpg,21.61391830444336,22.88193702697754,1.2680187225341797,3.185685308169788
rpng,table_03,780,1662918488411407232.png,22.206697463989258,23.47468376159668,1.2679862976074219,1.7509620873292064
rpng,table_05,5450,1662923950246540070.png,24.60415267944336,25.871850967407227,1.2676982879638672,1.0883580475224477
utmm,slow-straight-2,110,1706737565919310331.png,12.214614868164062,13.481817245483398,1.267202377319336,-0.1262298142614462
utmm,ego-centric-1,1115,1706739445690415621.png,19.125720977783203,20.3927059173584,1.2669849395751953,0.5462428439747207
rpng,table_06,1150,1662924045332160473.png,23.41630744934082,24.6831111907959,1.2668037414550781,1.7908915442389421
rpng,table_03,6925,1662918693346431017.png,22.04259490966797,23.30923080444336,1.2666358947753906,1.7509620873292064
rpng,table_07,3295,1662924265491537571.png,26.362472534179688,27.629051208496094,1.2665786743164062,1.4890395942958747
rpng,table_01,820,1662915758700611115.png,24.784324645996094,26.050851821899414,1.2665271759033203,1.652589399026212
aria,aria301_305,525,1442600690025.jpg,19.80266761779785,21.069129943847656,1.2664623260498047,3.185685308169788
rpng,table_08,7265,1662926034592174292.png,22.193603515625,23.45989227294922,1.2662887573242188,1.692766843330734
aria,aria301_305,2075,1520100690312.jpg,23.63983154296875,24.906064987182617,1.2662334442138672,3.185685308169788
rpng,table_07,4270,1662924298027726650.png,27.745319366455078,29.01057243347168,1.2652530670166016,1.4890395942958747
rpng,table_08,4945,1662925957216572762.png,24.561786651611328,25.826318740844727,1.2645320892333984,1.692766843330734
aria,aria301_305,2445,1538600689687.jpg,28.296234130859375,29.56061553955078,1.2643814086914062,3.185685308169788
rpng,table_05,5180,1662923941250666142.png,25.10543441772461,26.36977767944336,1.26434326171875,1.0883580475224477
rpng,table_08,3280,1662925901703834295.png,23.332012176513672,24.5961971282959,1.2641849517822266,1.692766843330734
rpng,table_04,4310,1662919299461906195.png,23.355606079101562,24.619752883911133,1.2641468048095703,1.1251944239738059
rpng,table_08,6405,1662926005901518583.png,23.056331634521484,24.3204288482666,1.2640972137451172,1.692766843330734
rpng,table_03,6780,1662918688494101763.png,25.21631622314453,26.480274200439453,1.2639579772949219,1.7509620873292064
rpng,table_08,5285,1662925968561328650.png,21.708770751953125,22.972230911254883,1.2634601593017578,1.692766843330734
aria,aria301_305,520,1442350698600.jpg,19.920473098754883,21.183664321899414,1.2631912231445312,3.185685308169788
rpng,table_03,6980,1662918695174950361.png,21.976499557495117,23.23951530456543,1.2630157470703125,1.7509620873292064
rpng,table_01,840,1662915759367718458.png,25.190662384033203,26.453548431396484,1.2628860473632812,1.652589399026212
rpng,table_05,5105,1662923938757843018.png,22.0395565032959,23.302005767822266,1.2624492645263672,1.0883580475224477
utmm,ego-centric-2,705,1706738254058504343.png,20.277727127075195,21.539945602416992,1.2622184753417969,0.23656785168410366
utmm,square-2,490,1706739549003938437.png,22.012155532836914,23.27405548095703,1.2618999481201172,0.7855286812295716
utmm,ego-centric-1,1135,1706739446358091593.png,19.799495697021484,21.060850143432617,1.2613544464111328,0.5462428439747207
rpng,table_04,605,1662919175905444860.png,21.420364379882812,22.68149185180664,1.2611274719238281,1.1251944239738059
aria,aria1253,25,3816019949637.jpg,24.39989471435547,25.660720825195312,1.2608261108398438,1.7197942733764648
rpng,table_03,3955,1662918594294749260.png,22.86341667175293,24.124013900756836,1.2605972290039062,1.7509620873292064
rpng,table_03,6125,1662918666665359020.png,22.395381927490234,23.65577507019043,1.2603931427001953,1.7509620873292064
rpng,table_08,6390,1662926005402375698.png,23.32894515991211,24.58919334411621,1.2602481842041016,1.692766843330734
rpng,table_04,455,1662919170908986092.png,23.528514862060547,24.788742065429688,1.2602272033691406,1.1251944239738059
rpng,table_08,5040,1662925960396231651.png,23.052078247070312,24.31200408935547,1.2599258422851562,1.692766843330734
rpng,table_08,1080,1662925828319742918.png,21.630916595458984,22.88925552368164,1.2583389282226562,1.692766843330734
aria,aria301_305,155,1424100692225.jpg,20.959999084472656,22.218305587768555,1.2583065032958984,3.185685308169788
rpng,table_03,205,1662918469238152266.png,21.393892288208008,22.651748657226562,1.2578563690185547,1.7509620873292064
rpng,table_03,1750,1662918520753218889.png,24.097858428955078,25.35568618774414,1.2578277587890625,1.7509620873292064
rpng,table_05,4585,1662923921409143686.png,26.35646629333496,27.613725662231445,1.2572593688964844,1.0883580475224477
rpng,table_06,1155,1662924045498136997.png,23.03247833251953,24.28972053527832,1.257242202758789,1.7908915442389421
rpng,table_03,6920,1662918693180201530.png,22.28534507751465,23.54243278503418,1.2570877075195312,1.7509620873292064
rpng,table_08,4180,1662925931705244064.png,23.618478775024414,24.87480926513672,1.2563304901123047,1.692766843330734
rpng,table_03,5775,1662918654984025002.png,21.05076026916504,22.306957244873047,1.2561969757080078,1.7509620873292064
rpng,table_02,1385,1662917409031435966.png,22.173629760742188,23.429798126220703,1.2561683654785156,2.1988808030951503
rpng,table_07,3670,1662924277999166012.png,26.545228958129883,27.801345825195312,1.2561168670654297,1.4890395942958747
rpng,table_02,415,1662917376689881563.png,22.33432388305664,23.590225219726562,1.2559013366699219,2.1988808030951503
rpng,table_03,6635,1662918683664624691.png,20.55034637451172,21.806020736694336,1.2556743621826172,1.7509620873292064
rpng,table_08,4975,1662925958217020750.png,25.00799560546875,26.263256072998047,1.2552604675292969,1.692766843330734
rpng,table_07,3325,1662924266491987228.png,25.75160026550293,27.00676155090332,1.2551612854003906,1.4890395942958747
rpng,table_08,6215,1662925999573550224.png,21.015336990356445,22.270397186279297,1.2550601959228516,1.692766843330734
rpng,table_07,2415,1662924236159164190.png,22.76719856262207,24.021757125854492,1.2545585632324219,1.4890395942958747
rpng,table_03,6990,1662918695507406235.png,22.23332977294922,23.48757553100586,1.2542457580566406,1.7509620873292064
rpng,table_04,595,1662919175572219610.png,21.511455535888672,22.765199661254883,1.253744125366211,1.1251944239738059
rpng,table_04,4295,1662919298962792635.png,24.360979080200195,25.613271713256836,1.2522926330566406,1.1251944239738059
rpng,table_05,360,1662923780510124445.png,22.461204528808594,23.713476181030273,1.2522716522216797,1.0883580475224477
rpng,table_01,1500,1662915781356039762.png,22.483722686767578,23.735687255859375,1.2519645690917969,1.652589399026212
rpng,table_08,1175,1662925831493134975.png,21.987220764160156,23.239112854003906,1.25189208984375,1.692766843330734
rpng,table_08,3605,1662925912528879166.png,21.175918579101562,22.427772521972656,1.2518539428710938,1.692766843330734
rpng,table_08,4250,1662925934039634466.png,23.51926040649414,24.77054786682129,1.2512874603271484,1.692766843330734
rpng,table_08,1425,1662925839831212044.png,21.577049255371094,22.82832908630371,1.2512798309326172,1.692766843330734
rpng,table_05,5235,1662923943078696728.png,26.082366943359375,27.33307647705078,1.2507095336914062,1.0883580475224477
rpng,table_07,325,1662924166447351694.png,25.10433006286621,26.35495948791504,1.2506294250488281,1.4890395942958747
rpng,table_04,5180,1662919328470204592.png,23.319412231445312,24.569900512695312,1.25048828125,1.1251944239738059
rpng,table_07,3245,1662924263822320223.png,26.690460205078125,27.94058609008789,1.2501258850097656,1.4890395942958747
rpng,table_03,1490,1662918512077752113.png,22.041812896728516,23.291324615478516,1.24951171875,1.7509620873292064
rpng,table_07,4415,1662924302854258776.png,27.94292449951172,29.191835403442383,1.248910903930664,1.4890395942958747
rpng,table_01,530,1662915749031490088.png,23.199722290039062,24.44807243347168,1.2483501434326172,1.652589399026212
rpng,table_07,2485,1662924238496323586.png,22.874032974243164,24.12228012084961,1.2482471466064453,1.4890395942958747
rpng,table_08,1435,1662925840164689541.png,21.673280715942383,22.921279907226562,1.2479991912841797,1.692766843330734
utmm,ego-centric-1,845,1706739436680264950.png,17.52823257446289,18.776119232177734,1.2478866577148438,0.5462428439747207
rpng,table_03,6970,1662918694842417955.png,22.07599639892578,23.323728561401367,1.247732162475586,1.7509620873292064
rpng,table_07,4280,1662924298363000631.png,28.266162872314453,29.513805389404297,1.2476425170898438,1.4890395942958747
rpng,table_03,1485,1662918511911204338.png,21.75342559814453,23.000701904296875,1.2472763061523438,1.7509620873292064
rpng,table_05,475,1662923784347370863.png,21.886661529541016,23.133726119995117,1.2470645904541016,1.0883580475224477
rpng,table_03,200,1662918469071851492.png,21.43495750427246,22.68138885498047,1.2464313507080078,1.7509620873292064
rpng,table_04,5675,1662919344985683441.png,22.708187103271484,23.954463958740234,1.24627685546875,1.1251944239738059
rpng,table_03,5505,1662918645972993135.png,23.231782913208008,24.4780330657959,1.2462501525878906,1.7509620873292064
rpng,table_08,7220,1662926033096936226.png,23.702083587646484,24.94826889038086,1.246185302734375,1.692766843330734
rpng,table_06,660,1662924028993293285.png,22.49477195739746,23.740692138671875,1.245920181274414,1.7908915442389421
rpng,table_03,755,1662918487578448534.png,21.88652992248535,23.131450653076172,1.2449207305908203,1.7509620873292064
utmm,ego-drive,515,1706738451962934971.png,16.878509521484375,18.123138427734375,1.24462890625,0.7035961286877388
aria,aria1253,470,3838269936550.jpg,26.266984939575195,27.510976791381836,1.2439918518066406,1.7197942733764648
utmm,ego-centric-2,615,1706738251059522867.png,17.240694046020508,18.48434066772461,1.2436466217041016,0.23656785168410366
rpng,table_04,270,1662919164730636835.png,23.23777961730957,24.481325149536133,1.2435455322265625,1.1251944239738059
rpng,table_07,3475,1662924271508255720.png,24.995567321777344,26.239023208618164,1.2434558868408203,1.4890395942958747
rpng,table_06,1075,1662924042841900826.png,20.856529235839844,22.09987449645996,1.2433452606201172,1.7908915442389421
utmm,ego-drive,360,1706738446814267159.png,17.872161865234375,19.115402221679688,1.2432403564453125,0.7035961286877388
rpng,table_03,6985,1662918695341188431.png,22.106952667236328,23.35004997253418,1.2430973052978516,1.7509620873292064
aria,aria301_305,2055,1519100692850.jpg,23.245744705200195,24.488752365112305,1.2430076599121094,3.185685308169788
rpng,table_04,4245,1662919297299250841.png,22.12541961669922,23.368324279785156,1.2429046630859375,1.1251944239738059
rpng,table_08,6640,1662926013751715183.png,24.1500186920166,25.392559051513672,1.2425403594970703,1.692766843330734
rpng,table_07,1885,1662924218470473051.png,23.627361297607422,24.86989974975586,1.2425384521484375,1.4890395942958747
utmm,ego-centric-1,1130,1706739446191130638.png,19.750497817993164,20.99290657043457,1.2424087524414062,0.5462428439747207
rpng,table_08,2650,1662925880682231903.png,22.066036224365234,23.308353424072266,1.2423171997070312,1.692766843330734
rpng,table_07,1935,1662924220137868404.png,24.410999298095703,25.653162002563477,1.2421627044677734,1.4890395942958747
aria,aria1253,980,3863769945387.jpg,22.676563262939453,23.918638229370117,1.242074966430664,1.7197942733764648
rpng,table_08,6120,1662925996416691542.png,21.529708862304688,22.770692825317383,1.2409839630126953,1.692766843330734
utmm,square-2,460,1706739548004392624.png,21.61758804321289,22.858064651489258,1.2404766082763672,0.7855286812295716
rpng,table_06,2460,1662924089012839556.png,26.750396728515625,27.990522384643555,1.2401256561279297,1.7908915442389421
rpng,table_02,2770,1662917455226747036.png,23.712770462036133,24.952468872070312,1.2396984100341797,2.1988808030951503
rpng,table_03,4685,1662918618667397499.png,20.538618087768555,21.778297424316406,1.2396793365478516,1.7509620873292064
rpng,table_06,285,1662924016480664730.png,24.141843795776367,25.381027221679688,1.2391834259033203,1.7908915442389421
rpng,table_08,5915,1662925989576888800.png,22.572420120239258,23.810474395751953,1.2380542755126953,1.692766843330734
rpng,table_03,6975,1662918695008694410.png,22.12917709350586,23.367183685302734,1.238006591796875,1.7509620873292064
utmm,square-2,525,1706739550178807735.png,22.024595260620117,23.26239585876465,1.2378005981445312,0.7855286812295716
rpng,table_08,6665,1662926014583753347.png,22.777793884277344,24.01555824279785,1.2377643585205078,1.692766843330734
rpng,table_07,320,1662924166280607462.png,25.368797302246094,26.60651397705078,1.2377166748046875,1.4890395942958747
rpng,table_07,1905,1662924219137430906.png,22.96500015258789,24.20244026184082,1.2374401092529297,1.4890395942958747
utmm,ego-centric-1,770,1706739434185617924.png,16.223480224609375,17.46088218688965,1.2374019622802734,0.5462428439747207
rpng,table_03,3690,1662918585458040714.png,21.29918098449707,22.53655433654785,1.2373733520507812,1.7509620873292064
rpng,table_06,1140,1662924045000204563.png,23.355615615844727,24.59273910522461,1.2371234893798828,1.7908915442389421
rpng,table_07,3945,1662924287172494173.png,25.159290313720703,26.39623260498047,1.2369422912597656,1.4890395942958747
rpng,table_07,1870,1662924217970252275.png,24.928682327270508,26.165576934814453,1.2368946075439453,1.4890395942958747
rpng,table_05,3955,1662923900395717621.png,23.541383743286133,24.778228759765625,1.2368450164794922,1.0883580475224477
rpng,table_08,5325,1662925969892905951.png,22.183609008789062,23.420331954956055,1.2367229461669922,1.692766843330734
rpng,table_08,6660,1662926014417311430.png,22.814468383789062,24.05095672607422,1.2364883422851562,1.692766843330734
rpng,table_05,4955,1662923933757673025.png,20.558034896850586,21.79448127746582,1.2364463806152344,1.0883580475224477
rpng,table_06,1085,1662924043174786329.png,21.054075241088867,22.29020118713379,1.2361259460449219,1.7908915442389421
rpng,table_04,1500,1662919205748868704.png,23.619426727294922,24.85540771484375,1.2359809875488281,1.1251944239738059
rpng,table_08,1860,1662925854347414494.png,22.901208877563477,24.136178970336914,1.2349700927734375,1.692766843330734
rpng,table_04,820,1662919183082671165.png,22.835371017456055,24.069847106933594,1.234476089477539,1.1251944239738059
rpng,table_06,2455,1662924088846101284.png,26.490365982055664,27.724655151367188,1.2342891693115234,1.7908915442389421
rpng,table_07,1970,1662924221305997610.png,24.795818328857422,26.029844284057617,1.2340259552001953,1.4890395942958747
rpng,table_07,2175,1662924228141889572.png,25.959280014038086,27.19322967529297,1.2339496612548828,1.4890395942958747
rpng,table_08,7225,1662926033263063908.png,22.808807373046875,24.042701721191406,1.2338943481445312,1.692766843330734
rpng,table_03,310,1662918472730934143.png,20.661094665527344,21.894729614257812,1.2336349487304688,1.7509620873292064
rpng,table_08,3530,1662925910030774355.png,21.871702194213867,23.10518455505371,1.2334823608398438,1.692766843330734
rpng,table_03,5145,1662918633984643221.png,22.941280364990234,24.17465591430664,1.2333755493164062,1.7509620873292064
rpng,table_08,3075,1662925894853038073.png,23.62771224975586,24.86068344116211,1.23297119140625,1.692766843330734
rpng,table_03,775,1662918488245198488.png,22.202871322631836,23.435718536376953,1.2328472137451172,1.7509620873292064
rpng,table_04,5190,1662919328803693533.png,23.338071823120117,24.570755004882812,1.2326831817626953,1.1251944239738059
rpng,table_08,6375,1662926004902169704.png,23.28666877746582,24.519136428833008,1.2324676513671875,1.692766843330734
utmm,ego-drive,650,1706738456475492716.png,20.680295944213867,21.91265296936035,1.2323570251464844,0.7035961286877388
rpng,table_08,3010,1662925892687642813.png,23.563535690307617,24.795867919921875,1.2323322296142578,1.692766843330734
rpng,table_04,610,1662919176072049379.png,21.393959045410156,22.625505447387695,1.231546401977539,1.1251944239738059
rpng,table_03,715,1662918486237740040.png,19.33292579650879,20.564254760742188,1.2313289642333984,1.7509620873292064
rpng,table_08,1350,1662925837330123186.png,21.100452423095703,22.331565856933594,1.2311134338378906,1.692766843330734
aria,aria301_305,2440,1538350690062.jpg,28.279003143310547,29.509681701660156,1.2306785583496094,3.185685308169788
rpng,table_08,3400,1662925905700647116.png,22.50208854675293,23.732765197753906,1.2306766510009766,1.692766843330734
rpng,table_04,3445,1662919270620650291.png,22.295860290527344,23.526386260986328,1.2305259704589844,1.1251944239738059
rpng,table_04,5680,1662919345152209997.png,22.802934646606445,24.032955169677734,1.230020523071289,1.1251944239738059
utmm,square-1,260,1706737745502987146.png,21.523820877075195,22.753570556640625,1.2297496795654297,1.0429959974171226
rpng,table_01,285,1662915740843320370.png,23.05161476135254,24.28125,1.229635238647461,1.652589399026212
rpng,table_06,1000,1662924040351744890.png,21.62306785583496,22.852458953857422,1.229391098022461,1.7908915442389421
rpng,table_03,4440,1662918610482267141.png,23.079185485839844,24.308311462402344,1.2291259765625,1.7509620873292064
rpng,table_02,1810,1662917423197762251.png,23.129541397094727,24.358612060546875,1.2290706634521484,2.1988808030951503
rpng,table_08,5035,1662925960229712963.png,23.095184326171875,24.32419776916504,1.229013442993164,1.692766843330734
rpng,table_04,1325,1662919199912483215.png,20.599210739135742,21.827571868896484,1.2283611297607422,1.1251944239738059
rpng,table_04,5930,1662919353479747772.png,25.853702545166016,27.082000732421875,1.2282981872558594,1.1251944239738059
rpng,table_08,5310,1662925969393541574.png,21.585817337036133,22.813806533813477,1.2279891967773438,1.692766843330734
utmm,ego-drive,320,1706738445478671312.png,20.495864868164062,21.723541259765625,1.2276763916015625,0.7035961286877388
rpng,table_02,195,1662917369340199471.png,21.564130783081055,22.791587829589844,1.227457046508789,2.1988808030951503
rpng,table_03,195,1662918468905535936.png,21.440704345703125,22.66805648803711,1.2273521423339844,1.7509620873292064
rpng,table_07,2480,1662924238330053091.png,22.64654541015625,23.873699188232422,1.2271537780761719,1.4890395942958747
rpng,table_08,4440,1662925940375983238.png,22.095340728759766,23.322437286376953,1.2270965576171875,1.692766843330734
rpng,table_01,170,1662915737003140450.png,22.905397415161133,24.131912231445312,1.2265148162841797,1.652589399026212
rpng,table_03,300,1662918472398231268.png,21.60785484313965,22.83432388305664,1.2264690399169922,1.7509620873292064
rpng,table_08,2655,1662925880848827600.png,22.184553146362305,23.41100311279297,1.226449966430664,1.692766843330734
utmm,ego-drive,760,1706738460149569511.png,21.19918441772461,22.425527572631836,1.2263431549072266,0.7035961286877388
utmm,square-2,500,1706739549340643883.png,21.521509170532227,22.747833251953125,1.2263240814208984,0.7855286812295716
rpng,table_05,2445,1662923850045616865.png,21.740402221679688,22.966337203979492,1.2259349822998047,1.0883580475224477
rpng,table_08,5000,1662925959056630135.png,22.811620712280273,24.037216186523438,1.225595474243164,1.692766843330734
rpng,table_08,1340,1662925836996639252.png,20.78851890563965,22.013504028320312,1.224985122680664,1.692766843330734
rpng,table_03,995,1662918495594226360.png,23.680150985717773,24.905118942260742,1.2249679565429688,1.7509620873292064
rpng,table_02,2315,1662917440038582563.png,21.931486129760742,23.156291961669922,1.2248058319091797,2.1988808030951503
rpng,table_04,4680,1662919311811582804.png,22.904699325561523,24.12942886352539,1.2247295379638672,1.1251944239738059
rpng,table_05,4725,1662923926070835829.png,24.370769500732422,25.594785690307617,1.2240161895751953,1.0883580475224477
rpng,table_04,635,1662919176913033485.png,20.815303802490234,22.038898468017578,1.2235946655273438,1.1251944239738059
rpng,table_03,720,1662918486404140472.png,19.51348304748535,20.73664093017578,1.2231578826904297,1.7509620873292064
rpng,table_03,455,1662918477582567453.png,22.042390823364258,23.265283584594727,1.2228927612304688,1.7509620873292064
rpng,table_07,635,1662924176802388668.png,24.24602699279785,25.468608856201172,1.2225818634033203,1.4890395942958747
rpng,table_01,2270,1662915807033724070.png,27.430442810058594,28.65299415588379,1.2225513458251953,1.652589399026212
rpng,table_07,1850,1662924217303304195.png,25.746387481689453,26.968795776367188,1.2224082946777344,1.4890395942958747
rpng,table_04,4725,1662919313306654930.png,22.706253051757812,23.92824935913086,1.2219963073730469,1.1251944239738059
rpng,table_01,1505,1662915781522779226.png,21.279438018798828,22.50143051147461,1.2219924926757812,1.652589399026212
rpng,table_07,1860,1662924217636771917.png,25.357263565063477,26.579036712646484,1.2217731475830078,1.4890395942958747
rpng,table_07,1965,1662924221139025450.png,24.685550689697266,25.907089233398438,1.2215385437011719,1.4890395942958747
rpng,table_02,2800,1662917456227575779.png,23.657190322875977,24.878421783447266,1.221231460571289,2.1988808030951503
rpng,table_08,6670,1662926014750183582.png,22.768945693969727,23.98990249633789,1.220956802368164,1.692766843330734
utmm,ego-drive,890,1706738464483835936.png,21.788761138916016,23.00970458984375,1.2209434509277344,0.7035961286877388
rpng,table_03,4340,1662918607154766798.png,21.834095001220703,23.054840087890625,1.2207450866699219,1.7509620873292064
rpng,table_08,4290,1662925935373606920.png,23.301700592041016,24.5216007232666,1.219900131225586,1.692766843330734
rpng,table_03,5235,1662918636984378338.png,21.673173904418945,22.892988204956055,1.2198143005371094,1.7509620873292064
rpng,table_07,1925,1662924219804388762.png,23.923032760620117,25.1425724029541,1.2195396423339844,1.4890395942958747
aria,aria301_305,2260,1529350697400.jpg,25.11712074279785,26.336524963378906,1.2194042205810547,3.185685308169788
rpng,table_05,5185,1662923941416906595.png,25.073238372802734,26.292129516601562,1.2188911437988281,1.0883580475224477
rpng,table_08,4995,1662925958887820721.png,22.907089233398438,24.125959396362305,1.2188701629638672,1.692766843330734
rpng,table_07,4515,1662924306178264856.png,29.081279754638672,30.300132751464844,1.2188529968261719,1.4890395942958747
rpng,table_06,405,1662924020488603830.png,21.98123550415039,23.199737548828125,1.2185020446777344,1.7908915442389421
rpng,table_03,5060,1662918631134636879.png,22.69789695739746,23.916357040405273,1.2184600830078125,1.7509620873292064
utmm,ego-centric-2,245,1706738238721373558.png,17.636978149414062,18.854877471923828,1.2178993225097656,0.23656785168410366
rpng,table_04,825,1662919183248718023.png,22.774169921875,23.991931915283203,1.2177619934082031,1.1251944239738059
aria,aria1253,160,3822769947925.jpg,23.16860008239746,24.38625717163086,1.2176570892333984,1.7197942733764648
utmm,square-1,175,1706737742667088509.png,18.66670799255371,19.884151458740234,1.2174434661865234,1.0429959974171226
rpng,table_05,865,1662923797349731445.png,20.596115112304688,21.813554763793945,1.2174396514892578,1.0883580475224477
rpng,table_04,1525,1662919206582570076.png,22.541229248046875,23.75853729248047,1.2173080444335938,1.1251944239738059
rpng,table_03,2590,1662918548775917530.png,23.0295352935791,24.246295928955078,1.2167606353759766,1.7509620873292064
utmm,square-2,495,1706739549172269344.png,21.74327850341797,22.959732055664062,1.2164535522460938,0.7855286812295716
aria,aria301_305,2495,1541100689312.jpg,27.54903793334961,28.765422821044922,1.2163848876953125,3.185685308169788
rpng,table_04,4385,1662919301966720104.png,21.893136978149414,23.109453201293945,1.2163162231445312,1.1251944239738059
rpng,table_05,3195,1662923875050378084.png,19.756391525268555,20.972293853759766,1.215902328491211,1.0883580475224477
rpng,table_03,1005,1662918495926460505.png,22.80309295654297,24.018754959106445,1.2156620025634766,1.7509620873292064
rpng,table_08,5005,1662925959225500107.png,22.887935638427734,24.103416442871094,1.2154808044433594,1.692766843330734
rpng,table_03,1475,1662918511578164101.png,21.312824249267578,22.528255462646484,1.2154312133789062,1.7509620873292064
rpng,table_05,5960,1662923967266913414.png,26.96169090270996,28.17691993713379,1.2152290344238281,1.0883580475224477
utmm,square-1,1135,1706737774684919119.png,20.496980667114258,21.71175193786621,1.2147712707519531,1.0429959974171226
aria,aria301_305,25,1417600684562.jpg,21.60161781311035,22.816312789916992,1.2146949768066406,3.185685308169788
rpng,table_07,4565,1662924307841998816.png,28.46355438232422,29.678020477294922,1.2144660949707031,1.4890395942958747
utmm,square-2,280,1706739541991649389.png,21.83385467529297,23.048097610473633,1.214242935180664,0.7855286812295716
rpng,table_05,3910,1662923898895042419.png,19.561418533325195,20.775529861450195,1.214111328125,1.0883580475224477
aria,aria301_305,245,1428600693312.jpg,20.331344604492188,21.545255661010742,1.2139110565185547,3.185685308169788
rpng,table_04,265,1662919164563897848.png,22.704965591430664,23.91872215270996,1.2137565612792969,1.1251944239738059
rpng,table_07,4435,1662924303517530441.png,28.81708335876465,30.030227661132812,1.213144302368164,1.4890395942958747
rpng,table_08,5575,1662925978233616114.png,23.464370727539062,24.677322387695312,1.21295166015625,1.692766843330734
rpng,table_03,365,1662918474577982903.png,20.776199340820312,21.988872528076172,1.2126731872558594,1.7509620873292064
rpng,table_03,1495,1662918512244302511.png,22.07327651977539,23.285676956176758,1.2124004364013672,1.7509620873292064
utmm,ego-centric-2,230,1706738238223133564.png,17.902732849121094,19.1148681640625,1.2121353149414062,0.23656785168410366
rpng,table_08,5160,1662925964392938375.png,21.557310104370117,22.769302368164062,1.2119922637939453,1.692766843330734
rpng,table_04,3880,1662919285113675117.png,22.137435913085938,23.349302291870117,1.2118663787841797,1.1251944239738059
rpng,table_06,1115,1662924044170432091.png,21.34881591796875,22.560270309448242,1.2114543914794922,1.7908915442389421
utmm,ego-centric-1,1110,1706739445522339821.png,18.888959884643555,20.100048065185547,1.2110881805419922,0.5462428439747207
rpng,table_06,445,1662924021822230339.png,22.488388061523438,23.69940757751465,1.211019515991211,1.7908915442389421
aria,aria301_305,2465,1539600689562.jpg,26.606563568115234,27.817428588867188,1.2108650207519531,3.185685308169788
rpng,table_06,1100,1662924043672701597.png,21.218233108520508,22.428998947143555,1.2107658386230469,1.7908915442389421
rpng,table_03,190,1662918468739202976.png,21.466888427734375,22.677608489990234,1.2107200622558594,1.7509620873292064
rpng,table_08,3055,1662925894186756849.png,23.688465118408203,24.898775100708008,1.2103099822998047,1.692766843330734
aria,aria1253,125,3821019951387.jpg,22.721107482910156,23.93140411376953,1.210296630859375,1.7197942733764648
aria,aria301_305,15,1417100685275.jpg,21.633073806762695,22.84296417236328,1.209890365600586,3.185685308169788
rpng,table_08,4285,1662925935206854343.png,23.475427627563477,24.685054779052734,1.2096271514892578,1.692766843330734
rpng,table_07,2015,1662924222806949854.png,26.076099395751953,27.285667419433594,1.2095680236816406,1.4890395942958747
rpng,table_01,1850,1662915793036382437.png,26.236896514892578,27.44635009765625,1.2094535827636719,1.652589399026212
rpng,table_03,6230,1662918670163524389.png,21.089508056640625,22.29877471923828,1.2092666625976562,1.7509620873292064
rpng,table_03,6770,1662918688161019325.png,25.842586517333984,27.05154800415039,1.2089614868164062,1.7509620873292064
rpng,table_04,5155,1662919327636530161.png,20.742801666259766,21.951618194580078,1.2088165283203125,1.1251944239738059
utmm,ego-centric-2,250,1706738238887527704.png,17.158884048461914,18.367517471313477,1.2086334228515625,0.23656785168410366
rpng,table_04,3785,1662919281948037863.png,22.930347442626953,24.138568878173828,1.208221435546875,1.1251944239738059
rpng,table_06,1090,1662924043340788841.png,21.210182189941406,22.418392181396484,1.2082099914550781,1.7908915442389421
rpng,table_08,6690,1662926015415810347.png,22.477127075195312,23.684978485107422,1.2078514099121094,1.692766843330734
utmm,square-2,690,1706739555680341482.png,20.414514541625977,21.62212562561035,1.207611083984375,0.7855286812295716
rpng,table_08,5165,1662925964559452534.png,21.80522918701172,23.012596130371094,1.207366943359375,1.692766843330734
rpng,table_07,1960,1662924220972058773.png,24.55310821533203,25.7603816986084,1.2072734832763672,1.4890395942958747
rpng,table_03,895,1662918492257944345.png,20.565292358398438,21.771930694580078,1.2066383361816406,1.7509620873292064
rpng,table_04,430,1662919170076319218.png,23.143531799316406,24.348968505859375,1.2054367065429688,1.1251944239738059
rpng,table_04,3750,1662919280784055233.png,21.39177131652832,22.59720230102539,1.2054309844970703,1.1251944239738059
rpng,table_03,6995,1662918695673605680.png,22.292306900024414,23.497726440429688,1.2054195404052734,1.7509620873292064
aria,aria301_305,10,1416850687225.jpg,21.562719345092773,22.767601013183594,1.2048816680908203,3.185685308169788
rpng,table_03,1480,1662918511744687796.png,21.49517059326172,22.69957733154297,1.20440673828125,1.7509620873292064
rpng,table_08,5765,1662925984571915150.png,25.69699478149414,26.901378631591797,1.2043838500976562,1.692766843330734
rpng,table_08,3350,1662925904035253525.png,22.631607055664062,23.835617065429688,1.204010009765625,1.692766843330734
rpng,table_06,1595,1662924060191225290.png,23.036724090576172,24.23999786376953,1.2032737731933594,1.7908915442389421
