kappa,beta,algorithm,scenarios,fairness_nrmse_worst_scenario,fairness_rmse_updates_worst_scenario,jain_min_scenario,jain_regret_worst_scenario,cohort_ratio_min_scenario,cohort_ratio_max_scenario,entropy_ratio_min_scenario,shuffle_kl_worst_scenario,gradient_ratio_mean_worst_scenario,gradient_ratio_field_worst_scenario,temporal_w1_ratio_worst_scenario,admission_tracking_nrmse_worst_scenario,admission_pool_rate_cv_worst_scenario,budget_violation_worst_scenario,constraint_violation_factor,meets_all_quality_constraints
1024,0.003,ercb_beta_0p003,3,0.07075573808242111,25.991903785379183,0.8995807160235958,0.014830785159782579,0.9769975309986747,1.024491108078817,0.9921060766337294,0.007209730482889182,1.3352171306102176,1.5657704954707306,1.209997285176241,0.0,0.43448037992898164,0.0,1.4830785159782578,False
1024,0.004,ercb_beta_0p004,3,0.05995769920278229,22.025277258164923,0.9041677588602625,0.010243742323115878,0.9759237411605841,1.0208765221265221,0.9872094240478404,0.011983825287825274,1.4522040702739845,1.7860289390000268,1.272635726526225,0.0,0.43448037992898164,0.0,1.0243742323115879,False
1024,0.005,ercb_beta_0p005,3,0.0528961398468457,19.431235045780053,0.9075947892896296,0.006816711893748756,0.9773721319311663,1.019015444015444,0.9815925383706674,0.017580743125339717,1.580328606122863,1.9868036781052292,1.34341021115935,0.0,0.43448037992898164,0.0,0.9678150178045286,True
1024,0.006,ercb_beta_0p006,3,0.04627774376130064,16.999987504151253,0.9095640055714362,0.00484749561194211,0.9789452654625069,1.0233744770358044,0.9759413461811233,0.02298370692476001,1.655859932058086,2.0898981760848736,1.3821833506726846,0.0,0.43448037992898164,0.0,0.973419154457763,True
1024,0.0075,ercb_beta_0p0075,3,0.03752546024425059,13.784862946867563,0.911331739380501,0.00307976180287729,0.9720812109907454,1.02119713949364,0.9657417562864563,0.03242039526529952,1.7392690579171464,2.228818599339315,1.4369855206607811,0.0,0.43448037992898164,0.0,0.9836998284645082,True
1024,0.01,ercb_beta_0p01,3,0.02859612805914233,10.504700103358406,0.9127318997273877,0.0018587099415520612,0.9701103807293792,1.0226367187499998,0.9506042677816822,0.048449005895035945,1.8518232924149414,2.418795408315616,1.4759353433650624,0.0,0.43448037992898164,0.0,0.9993643329804396,True
1024,0.0125,ercb_beta_0p0125,3,0.022935686417015703,8.425354194005768,0.9134268242417741,0.0012235358075580348,0.972084684313449,1.0184641271899912,0.9359437842855662,0.06319440984468681,1.9090113307048802,2.5169850627721284,1.4929960481803943,0.0,0.43448037992898164,0.0,1.015018226468765,False
1024,0.015,ercb_beta_0p015,3,0.02123507363108688,7.10130029120236,0.9137246485464194,0.0008902137546080656,0.9760100274315278,1.0156328220998498,0.9214890795092426,0.07751753854978718,1.929350283671459,2.528143169514904,1.5147483797927794,0.0,0.43448037992898164,0.0,1.0309400524919312,False
1024,0.02,ercb_beta_0p02,3,0.018545325485407743,6.004787079853171,0.9139887063220086,0.0006108757428674615,0.9765941252144084,1.0196722627402413,0.896717154999065,0.1020671964782535,1.9882658680242369,2.6448081913496915,1.538247457416441,0.0,0.43448037992898164,0.0,1.0594199014749421,False
1024,inf,ercb_beta_inf,3,0.0,0.0,0.9144115011833783,0.0,0.998076923076923,1.001926782273603,0.6020182171502338,0.3979817828497662,2.083503408075712,2.737844120118441,1.5727504438845614,0.0,0.43448037992898164,0.0,1.578025337002264,False
1280,0.0,ercb_beta_0,3,0.0994873865124302,38.92984689616834,0.8799257527390619,0.03100564672664644,0.978108830214227,1.0221442589359153,1.0,0.0,1.1575503518119168,1.3097303035209789,1.0570500893786081,0.0,0.17509567477188404,0.0,3.100564672664644,False
1280,0.001,ercb_beta_0p001,3,0.07718947095797962,30.20457559225289,0.8896114848853715,0.02131991458033685,0.97170014665257,1.0203603879693814,0.9989320182422221,0.0008456477502720303,1.0852039934747044,1.2018668425498185,1.0504123791352025,0.0,0.17509567477188404,0.0,2.131991458033685,False
1280,0.002,ercb_beta_0p002,3,0.06284761168654443,24.59254370343043,0.8973877977507427,0.013543601714965608,0.9799411818633085,1.0189699413489737,0.9962267918558513,0.0034067810913225257,1.168476240099359,1.3239780206910856,1.08556835203523,0.0,0.17509567477188404,0.0,1.3543601714965607,False
